cenario, mind_load, mind_save, steps
./Cenarios/exp01/exp01-cenario-10x10-001.state, null, trainned_minds/complete.trainned.mind, 148
./Cenarios/exp01/exp01-cenario-10x10-002.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 61
./Cenarios/exp01/exp01-cenario-10x10-003.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 16
./Cenarios/exp01/exp01-cenario-10x10-004.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 37
./Cenarios/exp01/exp01-cenario-10x10-005.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 13
./Cenarios/exp01/exp01-cenario-10x10-006.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 36
./Cenarios/exp01/exp01-cenario-10x10-007.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 9
./Cenarios/exp01/exp01-cenario-10x10-008.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 16
./Cenarios/exp01/exp01-cenario-10x10-009.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 15
./Cenarios/exp01/exp01-cenario-10x10-010.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 54
./Cenarios/exp01/exp01-cenario-10x10-011.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 11
./Cenarios/exp01/exp01-cenario-10x10-012.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 22
./Cenarios/exp01/exp01-cenario-10x10-013.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 19
./Cenarios/exp01/exp01-cenario-10x10-014.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 25
./Cenarios/exp01/exp01-cenario-10x10-015.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 19
./Cenarios/exp01/exp01-cenario-10x10-016.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 24
./Cenarios/exp01/exp01-cenario-10x10-017.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 46
./Cenarios/exp01/exp01-cenario-10x10-018.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 9
./Cenarios/exp01/exp01-cenario-10x10-019.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 31
./Cenarios/exp01/exp01-cenario-10x10-020.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 20
./Cenarios/exp01/exp01-cenario-10x10-021.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 10
./Cenarios/exp01/exp01-cenario-10x10-022.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 33
./Cenarios/exp01/exp01-cenario-10x10-023.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 29
./Cenarios/exp01/exp01-cenario-10x10-024.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 26
./Cenarios/exp01/exp01-cenario-10x10-025.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 13
./Cenarios/exp01/exp01-cenario-10x10-026.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 18
./Cenarios/exp01/exp01-cenario-10x10-027.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 14
./Cenarios/exp01/exp01-cenario-10x10-028.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 14
./Cenarios/exp01/exp01-cenario-10x10-029.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 25
./Cenarios/exp01/exp01-cenario-10x10-030.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 29
./Cenarios/exp01/exp01-cenario-10x10-031.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 13
./Cenarios/exp01/exp01-cenario-10x10-032.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 15
./Cenarios/exp01/exp01-cenario-10x10-033.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 12
./Cenarios/exp01/exp01-cenario-10x10-034.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 15
./Cenarios/exp01/exp01-cenario-10x10-035.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 19
./Cenarios/exp01/exp01-cenario-10x10-036.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 22
./Cenarios/exp01/exp01-cenario-10x10-037.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 13
./Cenarios/exp01/exp01-cenario-10x10-038.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 12
./Cenarios/exp01/exp01-cenario-10x10-039.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 19
./Cenarios/exp01/exp01-cenario-10x10-040.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 24
./Cenarios/exp01/exp01-cenario-10x10-041.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 14
./Cenarios/exp01/exp01-cenario-10x10-042.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 17
./Cenarios/exp01/exp01-cenario-10x10-043.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 15
./Cenarios/exp01/exp01-cenario-10x10-044.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 11
./Cenarios/exp01/exp01-cenario-10x10-045.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 21
./Cenarios/exp01/exp01-cenario-10x10-046.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 20
./Cenarios/exp01/exp01-cenario-10x10-047.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 11
./Cenarios/exp01/exp01-cenario-10x10-048.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 12
./Cenarios/exp01/exp01-cenario-10x10-049.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 8
./Cenarios/exp01/exp01-cenario-10x10-050.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 21
./Cenarios/exp01/exp01-cenario-10x10-051.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 23
./Cenarios/exp01/exp01-cenario-10x10-052.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 14
./Cenarios/exp01/exp01-cenario-10x10-053.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 15
./Cenarios/exp01/exp01-cenario-10x10-054.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 18
./Cenarios/exp01/exp01-cenario-10x10-055.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 20
./Cenarios/exp01/exp01-cenario-10x10-056.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 15
./Cenarios/exp01/exp01-cenario-10x10-057.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 11
./Cenarios/exp01/exp01-cenario-10x10-058.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 11
./Cenarios/exp01/exp01-cenario-10x10-059.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 35
./Cenarios/exp01/exp01-cenario-10x10-060.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 19
./Cenarios/exp01/exp01-cenario-10x10-061.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 15
./Cenarios/exp01/exp01-cenario-10x10-062.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 35
./Cenarios/exp01/exp01-cenario-10x10-063.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 15
./Cenarios/exp01/exp01-cenario-10x10-064.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 30
./Cenarios/exp01/exp01-cenario-10x10-065.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 14
./Cenarios/exp01/exp01-cenario-10x10-066.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 14
./Cenarios/exp01/exp01-cenario-10x10-067.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 32
./Cenarios/exp01/exp01-cenario-10x10-068.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 20
./Cenarios/exp01/exp01-cenario-10x10-069.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 19
./Cenarios/exp01/exp01-cenario-10x10-070.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 18
./Cenarios/exp01/exp01-cenario-10x10-071.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 21
./Cenarios/exp01/exp01-cenario-10x10-072.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 22
./Cenarios/exp01/exp01-cenario-10x10-073.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 14
./Cenarios/exp01/exp01-cenario-10x10-074.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 22
./Cenarios/exp01/exp01-cenario-10x10-075.state, trainned_minds/complete.trainned.mind, trainned_minds/complete.trainned.mind, 10
